count,goodreads_book_id,tag_id
12,4494917,18284
12,4494917,18051
944,4497978,22983
774,4497978,22973
517,4497978,26138
446,4497978,9277
398,4497978,11557
286,4497978,17612
253,4497978,11305
224,4497978,31745
203,4497978,31617
187,4497978,23796
181,4497978,27199
177,4497978,8717
165,4497978,9273
149,4497978,1642
129,4497978,10825
126,4497978,32345
78,4497978,9263
76,4497978,5207
72,4497978,31723
72,4497978,27613
71,4497978,17213
62,4497978,9275
60,4497978,11743
59,4497978,29011
58,4497978,10197
55,4497978,22743
54,4497978,27473
748,4499214,11305
624,4499214,33114
346,4499214,10064
325,4499214,10059
229,4499214,11557
225,4499214,26837
189,4499214,26771
186,4499214,27199
182,4499214,28610
171,4499214,5207
116,4499214,11743
114,4499214,22743
96,4499214,1691
64,4499214,29452
51,4499214,15431
50,4499214,18045
46,4499214,33009
42,4499214,3389
39,4499214,33012
36,4499214,20939
34,4499214,17213
33,4499214,20774
33,4499214,10197
994,4499669,8717
175,4499669,7077
123,4499669,19316
102,4499669,21689
58,4499669,27095
54,4499669,25630
10495,4502507,11557
8869,4502507,11305
4151,4502507,33114
3989,4502507,8717
3092,4502507,21024
2328,4502507,5207
1721,4502507,23266
1601,4502507,25913
1551,4502507,22743
1495,4502507,11743
1431,4502507,27199
1293,4502507,1691
888,4502507,11590
866,4502507,19974
643,4502507,22753
611,4502507,13656
597,4502507,6953
490,4502507,31617
398,4502507,6857
382,4502507,18886
361,4502507,20774
347,4502507,1128
310,4502507,23268
307,4502507,11505
278,4502507,2104
276,4502507,11497
274,4502507,26138
273,4502507,1540
271,4502507,6888
249,4502507,17213
247,4502507,29452
244,4502507,17124
238,4502507,9221
232,4502507,33009
230,4502507,5090
228,4502507,18045
2107,4502877,8717
1996,4502877,33114
1537,4502877,31745
1426,4502877,11305
1302,4502877,11557
1141,4502877,26138
320,4505161,8717
318,4505161,20939
161,4505161,11743
129,4505161,22973
90,4505161,26138
83,4505161,27199
401,4527502,20939
382,4527502,8717
265,4527502,11743
184,4527502,8517
182,4527502,30358
84,4527502,19892
74,4527502,7992
67,4527502,27199
67,4527502,20926
61,4527502,29076
60,4527502,7995
59,4527502,22743
55,4527502,3371
54,4527502,20994
54,4527502,9336
52,4527502,9221
45,4527502,3389
43,4527502,5207
41,4527502,8527
294,4566934,8717
143,4566934,26138
117,4566934,19852
66,4566934,11557
64,4566934,15513
44,4566934,21989
758,4570679,33114
596,4570679,26138
579,4570679,11557
339,4570679,8055
230,4570679,8717
522,4570768,33114
499,4570768,11557
492,4570768,8717
226,4570768,26138
170,4570768,8055
169,4570768,5207
105,4570768,11743
1570,4588949,11305
829,4588949,8717
746,4588949,33114
447,4588949,11557
267,4588949,11743
519,4601396,11743
137,4601396,22743
85,4601396,7276
79,4601396,5207
63,4601396,22897
62,4601396,8055
60,4601396,11557
52,4601396,1416
50,4601396,15048
37,4601396,18045
34,4601396,22753
34,4601396,22034
34,4601396,2277
32,4601396,18367
31,4601396,9221
27,4601396,12948
26,4601396,29076
25,4601396,26636
24,4601396,10197
23,4601396,18318
22,4601396,20774
22,4601396,3389
22,4601396,9477
20,4601396,20849
20,4601396,10210
20,4601396,31505
19,4601396,12940
18,4601396,17213
18,4601396,8067
18,4601396,15067
18,4601396,12347
18,4601396,29556
17,4601396,1659
17,4601396,23991
17,4601396,28851
16,4601396,30358
16,4601396,32586
16,4601396,6122
16,4601396,12869
16,4601396,7273
15,4601396,1642
15,4601396,9484
15,4601396,8346
14,4601396,7725
13,4601396,18326
13,4601396,31126
12,4601396,21989
11,4601396,3392
11,4601396,10644
11,4601396,5090
11,4601396,3371
11,4601396,11503
11,4601396,12868
11,4601396,8922
276,4609710,11743
222,4609710,8717
189,4609710,6750
120,4609710,17374
58,4609710,27199
52,4609710,5207
44,4609710,3389
41,4609710,3392
41,4609710,18045
36,4609710,16907
32,4609710,22743
32,4609710,3371
566,4618728,14487
259,4618728,8717
222,4618728,11743
117,4618728,11557
109,4618728,14106
105,4618728,4949
293,4618898,14487
236,4618898,11743
180,4618898,8717
146,4618898,4949
58,4618898,11557
40,4618898,14467
523,4634266,19052
107,4634266,21126
74,4634266,8717
50,4634266,11557
43,4634266,19165
42,4634266,11305
394,4653511,8717
159,4653511,11557
141,4653511,33777
129,4653511,33946
100,4653511,22034
71,4653511,2828
16333,4667024,8717
14978,4667024,11557
9879,4667024,11743
8342,4667024,14487
4424,4667024,4949
2186,4667024,5207
1773,4667024,14467
1414,4667024,22743
1137,4667024,1642
1078,4667024,1659
971,4667024,11590
850,4667024,6750
811,4667024,8055
747,4667024,17213
741,4667024,5051
664,4667024,3389
603,4667024,3392
578,4667024,9886
570,4667024,7341
556,4667024,22034
545,4667024,22753
519,4667024,7457
100,4673605,14821
70,4673605,9124
51,4673605,8717
43,4673605,13561
25,4673605,13547
23,4673605,11305
733,4699575,8717
292,4699575,11557
84,4699575,29434
76,4699575,22743
72,4699575,17213
65,4699575,10197
60,4699575,29431
52,4699575,29146
844,4701550,22983
668,4701550,22973
436,4701550,26138
431,4701550,11557
378,4701550,9277
289,4701550,31745
254,4701550,17612
223,4701550,11305
177,4701550,8717
171,4701550,23796
167,4701550,31617
152,4701550,27199
147,4701550,9273
133,4701550,1642
119,4701550,2516
101,4701550,10825
94,4701550,31723
78,4701550,5207
69,4701550,9263
60,4701550,17213
51,4701550,22743
51,4701550,29011
50,4701550,10197
50,4701550,9275
48,4701550,2519
47,4701550,11743
47,4701550,32345
39,4701550,26163
37,4701550,27613
36,4701550,18886
36,4701550,10817
34,4701550,9221
31,4701550,1128
31,4701550,2517
28,4701550,18045
28,4701550,11550
28,4701550,27473
27,4701550,23037
26,4701550,3389
26,4701550,2136
25,4701550,15772
24,4701550,8055
24,4701550,1078
24,4701550,10824
23,4701550,11590
23,4701550,31756
22,4701550,10093
22,4701550,9638
21,4701550,27975
21,4701550,22977
20,4701550,11497
20,4701550,3542
19,4701550,22944
19,4701550,11369
18,4701550,3392
18,4701550,10210
18,4701550,1540
18,4701550,28612
1206,4703427,11305
530,4703427,8717
169,4703427,18981
117,4703427,10731
93,4703427,22743
91,4703427,11743
89,4703427,11557
73,4703427,18982
47,4703427,9221
45,4703427,14361
43,4703427,10729
2453,4703450,11305
680,4703450,8717
297,4703450,9882
238,4703450,11743
177,4703450,11557
161,4703450,26051
1371,4703581,11305
1004,4703581,11743
794,4703581,26837
749,4703581,20939
574,4703581,26771
460,4703581,11557
320,4703581,8517
223,4703581,31617
180,4703581,22743
174,4703581,8717
164,4703581,26894
162,4703581,28300
147,4703581,26785
144,4703581,17213
122,4703581,4949
113,4703581,18045
932,4714126,13561
642,4714126,7778
485,4714126,14821
395,4714126,13547
395,4714126,33268
188,4714126,8782
149,4714126,11743
116,4714126,30173
105,4714126,24051
101,4714126,7806
91,4714126,7746
74,4714126,33262
73,4714126,27199
69,4714126,32045
65,4714126,13568
537,4758093,8717
317,4758093,33114
258,4758093,6750
243,4758093,5207
128,4758093,27199
771,4765642,8717
71,4765642,21689
57,4765642,5951
24,4765642,27095
22,4765642,5207
20,4765642,10700
577,4769247,22983
490,4769247,22973
456,4769247,31745
352,4769247,17607
295,4769247,26138
244,4769247,31723
184,4769247,19997
164,4769247,8717
155,4769247,11557
143,4769247,27199
114,4769247,11305
335,4769651,11305
153,4769651,11557
96,4769651,11152
91,4769651,8717
77,4769651,27199
77,4769651,20939
564,4772110,27669
382,4772110,11743
93,4772110,20673
63,4772110,8055
62,4772110,22743
48,4772110,11557
47,4772110,5207
39,4772110,18045
36,4772110,18326
36,4772110,8067
35,4772110,8717
34,4772110,18367
34,4772110,27682
165,4789801,7116
151,4789801,8717
150,4789801,11305
112,4789801,11743
102,4789801,7077
66,4789801,11557
371,4800764,10825
307,4800764,4055
305,4800764,26138
211,4800764,19519
141,4800764,8717
125,4800764,11557
370,4808763,26837
338,4808763,26771
311,4808763,27669
295,4808763,11557
198,4808763,11743
89,4808763,27682
411,4835838,8717
330,4835838,11557
238,4835838,11305
133,4835838,19974
103,4835838,25438
95,4835838,11743
160,4836308,5207
65,4836308,3389
57,4836308,26138
54,4836308,32617
53,4836308,9221
49,4836308,12948
49,4836308,26497
48,4836308,3392
48,4836308,8055
43,4836308,11743
41,4836308,8067
36,4836308,14487
36,4836308,1416
35,4836308,5051
29,4836308,20849
29,4836308,19419
26,4836308,3358
26,4836308,4959
25,4836308,22034
25,4836308,5481
23,4836308,32586
23,4836308,21815
23,4836308,1953
22,4836308,20774
22,4836308,20989
22,4836308,32686
22,4836308,9638
22,4836308,16916
225,4837112,25913
198,4837112,33114
149,4837112,11557
107,4837112,11305
93,4837112,27199
79,4837112,11743
502,4893390,11305
262,4893390,11557
198,4893390,33114
152,4893390,8717
103,4893390,31617
100,4893390,27901
97,4893390,5207
88,4893390,18886
83,4893390,20939
79,4893390,22743
105,4902793,8717
90,4902793,31745
84,4902793,11557
70,4902793,22973
65,4902793,11305
38,4902793,22983
2164,4912857,8717
1300,4912857,11743
742,4912857,20939
704,4912857,14487
343,4912857,11305
321,4912857,22743
288,4912857,5207
230,4912857,28259
227,4912857,5105
196,4912857,13446
171,4912857,28261
167,4912857,18919
147,4912857,14467
144,4912857,27199
142,4912857,22753
140,4912857,11557
132,4912857,30358
1518,4922079,8717
538,4922079,11743
326,4922079,24051
274,4922079,26837
186,4922079,11557
166,4922079,26771
1185,4924862,8717
303,4924862,11937
250,4924862,21689
177,4924862,5951
160,4924862,23339
99,4924862,21773
1066,4929705,11743
907,4929705,14487
751,4929705,8717
717,4929705,4949
188,4929705,14467
186,4929705,11557
173,4929705,20939
155,4929705,5207
155,4929705,26138
111,4929705,5051
109,4929705,22743
102,4929705,17213
93,4929705,1659
91,4929705,1642
78,4929705,29076
77,4929705,4959
66,4929705,32581
63,4929705,9196
56,4929705,18045
56,4929705,4968
53,4929705,25630
50,4929705,3371
50,4929705,9886
49,4929705,1416
42,4929705,4985
42,4929705,21815
42,4929705,13446
41,4929705,8055
41,4929705,12948
40,4929705,3389
38,4929705,18326
37,4929705,22753
36,4929705,10197
36,4929705,9477
34,4929705,9221
34,4929705,22034
34,4929705,9484
33,4929705,3392
31,4929705,30358
30,4929705,8067
30,4929705,14527
29,4929705,20849
28,4929705,21989
28,4929705,659
27,4929705,18367
27,4929705,5481
26,4929705,11221
25,4929705,24517
25,4929705,652
24,4929705,10210
24,4929705,19316
22,4929705,31505
22,4929705,8922
3703,4932435,11305
1645,4932435,33114
1330,4932435,11557
691,4932435,8717
461,4932435,26138
897,4935682,11305
319,4935682,8717
211,4935682,11557
187,4935682,33114
161,4935682,18886
146,4935682,27163
1320,4936457,14552
846,4936457,21689
844,4936457,8717
248,4936457,21773
159,4936457,19666
124,4936457,14467
307,4946005,9124
149,4946005,11743
86,4946005,9221
68,4946005,29076
64,4946005,22743
63,4946005,20939
40,4946005,30358
39,4946005,30386
33,4946005,11557
27,4946005,18045
22,4946005,20994
20,4946005,22753
20,4946005,17213
19,4946005,8717
19,4946005,3389
18,4946005,8517
16,4946005,20774
15,4946005,10210
14,4946005,10197
14,4946005,20989
14,4946005,12940
13,4946005,3371
13,4946005,6122
13,4946005,22022
12,4946005,3379
12,4946005,1659
12,4946005,10866
12,4946005,14821
12,4946005,8573
12,4946005,9122
12,4946005,8576
2297,4954833,8717
1310,4954833,11743
1114,4954833,14487
508,4954833,4949
348,4954833,11557
280,4954833,15798
1314,4957350,8717
983,4957350,11743
370,4957350,24609
197,4957350,24624
195,4957350,11557
170,4957350,4949
102,4957350,24632
100,4957350,18367
90,4957350,18326
83,4957350,5207
79,4957350,22034
75,4957350,8067
75,4957350,24639
72,4957350,22743
68,4957350,24642
62,4957350,8055
61,4957350,1416
60,4957350,17213
1236,4961048,21689
1057,4961048,8717
804,4961048,19733
534,4961048,4605
497,4961048,21773
440,4961048,15048
165,4961959,11305
165,4961959,13561
133,4961959,31617
118,4961959,13547
63,4961959,7778
34,4961959,20939
635,5024334,26138
326,5024334,8076
244,5024334,6750
235,5024334,8055
139,5024334,11557
131,5024334,8717
233,5031805,8717
111,5031805,11557
94,5031805,7077
87,5031805,30241
82,5031805,4441
73,5031805,4427
47,5031805,7203
45,5031805,25562
35,5031805,25647
31,5031805,22743
26,5031805,17213
17,5031805,7457
14,5031805,14552
13,5031805,5207
12,5031805,11166
11,5031805,21773
11,5031805,7145
11,5031805,4453
11,5031805,4434
10,5031805,25685
9,5031805,22753
9,5031805,9221
7,5031805,2199
6,5031805,11505
6,5031805,28384
6,5031805,23040
6,5031805,16374
6,5031805,28859
6,5031805,28858
5,5031805,27535
5,5031805,10197
5,5031805,17217
5,5031805,7154
5,5031805,7094
5,5031805,20133
5,5031805,9385
5,5031805,4443
5,5031805,2779
5,5031805,10910
968,5047880,33114
605,5047880,10064
464,5047880,10059
435,5047880,26837
426,5047880,26771
416,5047880,5207
399,5047880,11305
339,5047880,27199
261,5047880,22743
233,5047880,8717
197,5047880,11743
178,5047880,13351
162,5047880,22973
107,5047880,1691
105,5047880,29011
105,5047880,13355
104,5047880,11590
104,5047880,14821
100,5047880,22753
93,5047880,26138
92,5047880,19900
89,5047880,29045
78,5047880,29452
72,5047880,18045
71,5047880,24051
64,5047880,1540
63,5047880,20774
51,5047880,30358
50,5047880,20939
47,5047880,11557
46,5047880,10197
42,5047880,33012
42,5047880,26894
38,5047880,9221
34,5047880,2768
32,5047880,1128
32,5047880,5090
32,5047880,33124
30,5047880,10210
30,5047880,29464
29,5047880,1416
28,5047880,11505
28,5047880,32586
27,5047880,29076
25,5047880,18886
25,5047880,21274
25,5047880,10067
25,5047880,13354
24,5047880,29316
24,5047880,5180
24,5047880,33007
23,5047880,20849
23,5047880,29025
23,5047880,15080
22,5047880,22034
22,5047880,11370
22,5047880,23037
22,5047880,1542
22,5047880,9638
21,5047880,18054
21,5047880,1078
21,5047880,32996
21,5047880,27314
20,5047880,10094
20,5047880,9477
20,5047880,33023
20,5047880,9598
282,5048174,26837
248,5048174,11743
116,5048174,10059
91,5048174,7457
86,5048174,10064
78,5048174,27669
74,5048174,11557
68,5048174,27682
61,5048174,8717
53,5048174,31984
45,5048174,26771
41,5048174,10210
39,5048174,26894
31,5048174,17213
28,5048174,10094
872,5053547,8717
242,5053547,20939
199,5053547,17213
130,5053547,26138
105,5053547,22973
105,5053547,8429
55,5053547,27199
54,5053547,13150
52,5053547,10197
51,5053547,11743
48,5053547,15048
1524,5056084,11305
1309,5056084,33114
864,5056084,11557
544,5056084,8717
542,5056084,26138
6521,5060378,11743
5430,5060378,20939
2381,5060378,8517
1453,5060378,5207
1410,5060378,22743
884,5060378,29076
870,5060378,20994
672,5060378,17213
583,5060378,30358
576,5060378,9221
561,5060378,8055
527,5060378,1642
521,5060378,29112
467,5060378,3389
459,5060378,28717
440,5060378,8545
431,5060378,30386
417,5060378,8717
412,5060378,20926
381,5060378,1659
369,5060378,3392
1183,5061675,8717
371,5061675,11305
104,5061675,11557
64,5061675,11743
25,5061675,12811
22,5061675,22743
1041,5082599,26138
603,5082599,8076
424,5082599,8055
404,5082599,11557
295,5082599,6750
173,5082599,8717
140,5082599,1642
139,5082599,16718
93,5082599,12680
226,5093760,21689
221,5093760,19733
188,5093760,15048
188,5093760,6750
118,5093760,8717
103,5093760,19742
90,5093760,21773
1598,5098079,22983
1547,5098079,22973
1520,5098079,31745
1403,5098079,26138
1362,5098079,11557
869,5098079,8717
711,5098079,31723
643,5098079,4696
631,5098079,11305
582,5098079,15980
455,5098079,27199
230,5103512,8150
60,5103512,8717
58,5103512,8209
37,5103512,8130
33,5103512,12175
20,5103512,8116
382,5111039,31745
213,5111039,33114
173,5111039,31723
160,5111039,31734
119,5111039,11557
104,5111039,8717
104,5111039,22973
101,5111039,26138
99,5111039,11305
93,5111039,5207
87,5111039,27199
60,5111039,22743
60,5111039,10471
58,5111039,22983
889,5126859,11743
685,5126859,18919
623,5126859,11557
538,5126859,11305
456,5126859,26138
407,5126859,6750
232,5126859,8717
474,5135798,33114
226,5135798,11557
215,5135798,8717
204,5135798,26138
197,5135798,19689
175,5135798,6750
673,5148720,31617
469,5148720,22973
384,5148720,11557
359,5148720,11305
305,5148720,26138
281,5148720,22983
272,5148720,25908
193,5148720,31745
193,5148720,9277
2432,5152478,33114
1671,5152478,11557
1415,5152478,8717
665,5152478,11743
593,5152478,8055
535,5152478,25438
432,5152478,5207
321,5152478,19788
272,5152478,10193
266,5152478,19786
252,5152478,29452
230,5152478,22743
164,5152478,33012
162,5152478,18045
137,5152478,11590
133,5152478,9147
129,5152478,33023
128,5152478,25436
120,5152478,2681
104,5152478,33124
104,5152478,12600
102,5152478,14370
101,5152478,24526
89,5152478,22753
88,5152478,32586
84,5152478,29464
81,5152478,17213
81,5152478,32996
78,5152478,28525
74,5152478,10192
67,5152478,3389
67,5152478,10197
65,5152478,10210
65,5152478,17717
63,5152478,9297
60,5152478,9886
59,5152478,11505
56,5152478,7852
56,5152478,19524
56,5152478,4862
54,5152478,8067
53,5152478,33004
52,5152478,3371
1101,5152561,33114
418,5152561,8717
404,5152561,11557
374,5152561,22973
360,5152561,11130
346,5152561,5207
322,5152561,31617
321,5152561,26138
279,5152561,27199
249,5152561,11305
248,5152561,11136
208,5152561,11124
190,5152561,22743
148,5152561,11743
146,5152561,32448
117,5152561,22983
109,5152561,18886
664,5153799,22973
625,5153799,31745
625,5153799,22983
592,5153799,11557
472,5153799,26138
310,5153799,31723
2139,5161066,31745
2116,5161066,11305
1608,5161066,22973
1224,5161066,31617
963,5161066,11743
926,5161066,31723
922,5161066,26138
796,5161066,27199
795,5161066,20939
721,5161066,22983
708,5161066,6614
706,5161066,28127
652,5161066,11557
615,5161066,29011
575,5161066,5207
533,5161066,8717
280,5168517,33114
199,5168517,26138
198,5168517,8717
143,5168517,11557
110,5168517,8055
306,5171894,8717
197,5171894,16130
188,5171894,11743
172,5171894,1691
110,5171894,20939
87,5171894,27758
79,5171894,1542
70,5171894,22743
67,5171894,30386
66,5171894,11557
64,5171894,9221
58,5171894,1540
43,5171894,5207
43,5171894,14487
43,5171894,26117
42,5171894,29076
41,5171894,20994
38,5171894,27199
37,5171894,26118
35,5171894,26837
20,5171894,17213
20,5171894,26771
18,5171894,22753
18,5171894,18045
17,5171894,10210
16,5171894,27759
15,5171894,20774
15,5171894,10197
15,5171894,27757
14,5171894,20047
13,5171894,1554
12,5171894,2858
12,5171894,30381
11,5171894,3371
11,5171894,14467
10,5171894,3389
10,5171894,20926
10,5171894,1659
9,5171894,20989
9,5171894,8020
9,5171894,1708
9,5171894,29431
8,5171894,3392
8,5171894,20849
8,5171894,3358
8,5171894,14552
7,5171894,8055
7,5171894,32586
7,5171894,3379
7,5171894,10866
7,5171894,30373
224,5199185,13561
128,5199185,13547
98,5199185,26837
97,5199185,7457
90,5199185,8717
80,5199185,11743
76,5199185,7778
994,5201089,11305
424,5201089,11557
340,5201089,33114
226,5201089,1691
128,5201089,11743
121,5201089,27199
116,5201089,16507
115,5201089,24901
99,5201089,24898
90,5201089,5207
83,5201089,22743
59,5201089,8717
47,5201089,1540
40,5201089,19974
40,5201089,19666
36,5201089,9221
35,5201089,6953
35,5201089,1542
31,5201089,33009
31,5201089,29452
28,5201089,14487
26,5201089,17124
24,5201089,6857
24,5201089,10197
24,5201089,14361
22,5201089,33012
21,5201089,11590
21,5201089,22753
21,5201089,17213
20,5201089,6888
20,5201089,20774
20,5201089,18045
996,5206937,7457
248,5206937,11743
227,5206937,26636
205,5206937,15048
200,5206937,11557
199,5206937,21689
895,5212771,31745
703,5212771,33114
422,5212771,22973
414,5212771,11557
325,5212771,31723
279,5212771,11305
559,5215879,31745
542,5215879,22973
397,5215879,11305
397,5215879,2602
305,5215879,17694
254,5215879,26138
252,5215879,22983
230,5215879,31723
202,5215879,8717
190,5215879,11557
175,5215879,14821
168,5215879,11743
166,5215879,31617
154,5215879,27199
129,5215879,22743
110,5215879,9221
107,5215879,5207
106,5215879,2603
100,5215879,29011
97,5215879,32345
85,5215879,27613
84,5215879,1642
78,5215879,10825
76,5215879,27473
67,5215879,2604
58,5215879,20939
54,5215879,18886
1330,5217282,11305
673,5217282,11557
424,5217282,8717
364,5217282,33114
165,5217282,5207
153,5217282,27199
116,5217282,22743
106,5217282,18886
105,5217282,19974
96,5217282,5635
94,5217282,9882
75,5217282,6857
68,5217282,6953
47,5217282,22753
826,5231173,33114
527,5231173,11557
481,5231173,8717
463,5231173,26138
431,5231173,8055
605,5266667,11305
587,5266667,33114
386,5266667,26138
303,5266667,11557
288,5266667,11152
1121,5267365,11557
497,5267365,8717
372,5267365,33114
372,5267365,27199
367,5267365,5207
362,5267365,20939
334,5267365,26138
251,5267365,28466
245,5267365,28321
221,5267365,12791
214,5267365,8055
210,5267365,22743
199,5267365,11743
189,5267365,1691
158,5267365,6750
139,5267365,29452
121,5267365,10866
113,5267365,1540
107,5267365,4834
86,5267365,11590
81,5267365,25438
65,5267365,22753
60,5267365,14370
60,5267365,2126
56,5267365,18045
54,5267365,10197
53,5267365,20774
42,5267365,12600
42,5267365,28471
41,5267365,33124
38,5267365,1078
37,5267365,1542
36,5267365,11497
36,5267365,17213
36,5267365,12680
35,5267365,9221
35,5267365,1128
35,5267365,11550
35,5267365,26735
34,5267365,19983
31,5267365,33311
30,5267365,33012
29,5267365,25765
29,5267365,5090
29,5267365,30358
29,5267365,29464
29,5267365,12792
28,5267365,1120
28,5267365,8517
2564,5287473,33114
2270,5287473,11305
1903,5287473,11557
1711,5287473,22973
1008,5287473,8717
905,5287473,18886
792,5287473,31745
758,5287473,27199
738,5287473,32623
737,5287473,26138
530,5287473,29011
493,5287473,5207
421,5287473,9277
412,5287473,31617
152,5291189,7077
72,5291189,21689
62,5291189,11557
49,5291189,7203
45,5291189,7145
44,5291189,25647
38,5291189,11166
34,5291189,30241
26,5291189,20194
21,5291189,7154
18,5291189,22743
18,5291189,28025
18,5291189,25685
17,5291189,21773
17,5291189,28384
15,5291189,28341
13,5291189,5207
13,5291189,9221
12,5291189,16787
11,5291189,28356
10,5291189,7156
9,5291189,7279
9,5291189,24099
8,5291189,3389
8,5291189,7141
7,5291189,17213
7,5291189,28354
7,5291189,28349
6,5291189,8717
6,5291189,18045
6,5291189,15626
6,5291189,23349
6,5291189,10950
6,5291189,9556
5,5291189,20849
5,5291189,32586
4,5291189,2104
4,5291189,3377
4,5291189,4605
4,5291189,28024
4,5291189,9477
4,5291189,17780
4,5291189,7094
4,5291189,30631
4,5291189,7191
4,5291189,20185
384,5292173,26837
333,5292173,26771
106,5292173,26894
82,5292173,28247
71,5292173,20047
66,5292173,20064
51,5292173,11743
49,5292173,8717
49,5292173,20065
38,5292173,3389
36,5292173,22743
33,5292173,11557
27,5292173,9221
27,5292173,18604
26,5292173,28235
25,5292173,29929
21,5292173,20067
20,5292173,3392
20,5292173,20066
18,5292173,27199
18,5292173,18045
18,5292173,17213
961,5292853,11305
917,5292853,22973
835,5292853,31617
644,5292853,11557
545,5292853,26138
469,5292853,22983
448,5292853,32345
365,5292853,8717
281,5292853,27199
234,5292853,27613
189,5292853,11743
163,5292853,27473
144,5292853,1642
137,5292853,23083
135,5292853,11124
130,5292853,22743
126,5292853,5207
110,5292853,31745
95,5292853,31723
92,5292853,20939
92,5292853,2141
90,5292853,17213
88,5292853,18886
88,5292853,18045
87,5292853,29011
85,5292853,9221
85,5292853,27611
78,5292853,10197
77,5292853,32623
75,5292853,3389
66,5292853,2133
561,5295735,8717
229,5295735,34173
191,5295735,11557
110,5295735,33777
62,5295735,22034
54,5295735,2828
631,5303373,33114
203,5303373,11743
150,5303373,25438
142,5303373,11557
130,5303373,8055
1256,5310515,11557
1232,5310515,33114
932,5310515,8717
755,5310515,11743
704,5310515,26837
672,5310515,20939
616,5310515,19974
532,5310515,30464
501,5310515,21457
455,5310515,11305
399,5310515,26771
397,5310515,6953
274,5310515,6888
243,5310515,6857
204,5310515,12600
192,5310515,17124
190,5310515,14487
188,5310515,16799
460,5355136,8717
345,5355136,20939
283,5355136,11743
204,5355136,4949
134,5355136,18270
102,5355136,29076
353,5356711,8717
239,5356711,11743
221,5356711,23150
109,5356711,11557
106,5356711,22743
87,5356711,5207
71,5356711,22034
46,5356711,30358
45,5356711,21989
42,5356711,22753
1664,5391115,33114
1435,5391115,11557
1177,5391115,11305
1164,5391115,22973
583,5391115,31617
57,5396496,11743
34,5396496,9221
30,5396496,4949
29,5396496,11590
25,5396496,3465
22,5396496,22743
334,5422154,8717
310,5422154,20939
252,5422154,18258
149,5422154,30358
133,5422154,29076
126,5422154,11743
95,5422154,8517
77,5422154,20994
72,5422154,27199
60,5422154,9221
60,5422154,3371
59,5422154,20989
53,5422154,11557
132,5489684,5207
108,5489684,31723
89,5489684,8717
73,5489684,31745
66,5489684,22973
64,5489684,11305
423,5509321,8717
393,5509321,9022
278,5509321,20939
272,5509321,11743
265,5509321,30358
185,5509321,3829
126,5509321,9221
909,5509920,22983
724,5509920,22973
546,5509920,26138
446,5509920,12922
376,5509920,11557
314,5509920,9277
288,5509920,18573
250,5509920,11305
677,5510384,8717
513,5510384,33114
395,5510384,11557
276,5510384,23831
202,5510384,10468
553,5551522,16095
182,5551522,20939
141,5551522,11743
130,5551522,30358
108,5551522,23106
101,5551522,8717
86,5551522,9221
79,5551522,29076
74,5551522,5207
68,5551522,8517
497,5556466,8717
465,5556466,20939
317,5556466,11743
167,5556466,11557
144,5556466,30358
111,5556466,4949
109,5556466,8517
93,5556466,20994
83,5556466,29076
62,5556466,5207
51,5556466,20989
47,5556466,20926
43,5556466,22743
40,5556466,17213
36,5556466,18045
35,5556466,3371
32,5556466,16522
30,5556466,30386
30,5556466,1444
29,5556466,1642
29,5556466,29083
26,5556466,3389
22,5556466,3392
22,5556466,8055
22,5556466,1659
21,5556466,22753
20,5556466,20957
19,5556466,9221
19,5556466,32586
17,5556466,8067
17,5556466,8527
16,5556466,21876
15,5556466,9886
15,5556466,8533
15,5556466,3377
15,5556466,5051
14,5556466,20774
14,5556466,22034
14,5556466,3358
14,5556466,20656
14,5556466,14030
13,5556466,27535
13,5556466,12600
13,5556466,31382
12,5556466,4959
12,5556466,20991
12,5556466,10278
280,5556595,11743
278,5556595,6750
177,5556595,8717
113,5556595,26138
89,5556595,11557
77,5556595,4949
60,5556595,14487
46,5556595,11425
40,5556595,8055
36,5556595,17213
32,5556595,18045
32,5556595,1659
31,5556595,1642
29,5556595,5207
349,5557442,8717
150,5557442,34213
95,5557442,33777
68,5557442,11557
58,5557442,22034
39,5557442,22743
2044,5558786,8717
531,5558786,26837
478,5558786,26771
350,5558786,11557
254,5558786,14821
234,5558786,24051
564,5585788,11305
513,5585788,31617
487,5585788,22973
450,5585788,31745
363,5585788,8717
230,5585788,11557
166,5585788,27613
157,5585788,27473
156,5585788,18886
859,5587960,8717
729,5587960,27669
508,5587960,11743
276,5587960,1746
156,5587960,11557
69,5587960,21550
1129,5598113,21831
962,5598113,8717
800,5598113,26138
397,5598113,11557
341,5598113,8055
273,5598113,27199
742,5599692,7778
382,5599692,13561
251,5599692,3987
200,5599692,13547
80,5599692,11557
783,5600151,20939
265,5600151,8717
228,5600151,11743
145,5600151,9684
139,5600151,2580
118,5600151,15048
97,5600151,27199
86,5600151,20926
66,5600151,11557
62,5600151,3371
56,5600151,3389
49,5600151,20994
42,5600151,4949
36,5600151,18045
34,5600151,17213
33,5600151,3392
33,5600151,20989
32,5600151,8517
28,5600151,9336
28,5600151,1659
27,5600151,22743
25,5600151,8429
24,5600151,3358
23,5600151,28313
22,5600151,5207
22,5600151,12680
21,5600151,20957
21,5600151,6711
20,5600151,9673
19,5600151,3377
19,5600151,21815
17,5600151,9221
17,5600151,1642
17,5600151,3379
16,5600151,22753
16,5600151,29076
16,5600151,12035
16,5600151,2573
